"","groupid","elapsedtime","sex","age","health","nationality","countryofbirth","educationlevel","studentstatus","totalwords","countCorrect_neutral","countCorrect_low","countCorrect_high","countCorrect_negative","countCorrect_sum","propCorrect_neutral","propCorrect_low","propCorrect_high","propCorrect_negative","countCritical_neutral","countCritical_low","countCritical_high","countCritical_negative","countCritical_sum","propCritical_neutral","propCritical_low","propCritical_high","propCritical_negative","countIntrusion_sum","RCG_countCorrect_neutral","RCG_countCorrect_low","RCG_countCorrect_high","RCG_countCorrect_negative","RCG_countCorrect_sum","RCG_propCorrect_neutral","RCG_propCorrect_low","RCG_propCorrect_high","RCG_propCorrect_negative","RCG_propCorrect_total","RCG_countCritical_neutral","RCG_countCritical_low","RCG_countCritical_high","RCG_countCritical_negative","RCG_countCritical_sum","RCG_propCritical_neutral","RCG_propCritical_low","RCG_propCritical_high","RCG_propCritical_negative","RCG_propCritical_total","RCG_countIntrusion_neutralword","RCG_countIntrusion_lowword","RCG_countIntrusion_highword","RCG_countIntrusion_negativeword","RCG_countIntrusion_sumword","RCG_propIntrusion_neutralword","RCG_propIntrusion_lowword","RCG_propIntrusion_highword","RCG_propIntrusion_negativeword","RCG_propIntrusion_totalword","RCG_countIntrusion_neutrallure","RCG_countIntrusion_lowlure","RCG_countIntrusion_highlure","RCG_countIntrusion_negativelure","RCG_countIntrusion_sumlure","RCG_propIntrusion_neutrallure","RCG_propIntrusion_lowlure","RCG_propIntrusion_highlure","RCG_propIntrusion_negativelure","RCG_propIntrusion_totallure","RCG_countIntrusion_neutral","RCG_countIntrusion_low","RCG_countIntrusion_high","RCG_countIntrusion_negative","RCG_countIntrusion_sum","RCG_propIntrusion_neutral","RCG_propIntrusion_low","RCG_propIntrusion_high","RCG_propIntrusion_negative","RCG_propIntrusion_total","nr_MathProblems","propCorrect_Math","attentioncheck","oldresponse","CEQtotal","DEStotal","differencescorepc","propCorrectoverall","propRCGCorrectoverall","differencescoreh1","differencescoreh1b","differencescoreh1c","differencescoreh2","differencescoreh2b","differencescoreh2c","HRCorrNeu","Z_HRCorrNeu","HRCorrNeg","Z_HRCorrNeg","FAIntNeu","Z_FAIntNeu","FAIntNeg","Z_FAIntNeg","FACritNeu","Z_FACritNeu","FACritNeg","Z_FACritNeg","d_critical_neutral","d_critical_negative","d_unrelated_neutral","d_unrelated_negative","differencescoreh5","differencescoreh5b","c_critical_neutral","c_critical_negative","differencescoreh4","c_unrelated_neutral","c_unrelated_negative","differencescoreh4b","differencescoreh6","differencescoreh7"
"163",1,1233526,"Female",25,0,"United Kingdom","United Kingdom","Bachelor's Degree","No",36,14,13,5,18,32,0.291666666666667,0.541666666666667,0.208333333333333,0.375,1,1,1,2,3,0.25,0.5,0.5,0.5,1,11,6,5,11,22,0.916666666666667,1,0.833333333333333,0.916666666666667,0.916666666666667,3,2,2,4,7,0.75,1,1,1,0.875,0,1,2,3,3,0,0.166666666666667,0.333333333333333,0.25,0.125,0,1,0,1,1,0,0.5,0,0.25,0.125,0,2,2,4,4,0,0.25,0.25,0.25,0.125,68,0.926470588235294,1,0.515625,14,43.2142857142857,0.75,0.333333333333333,0.796875,0.25,0.25,0.0833333333333333,0.25,0.25,0,0.884615384615385,1.19837970230692,0.884615384615385,1.19837970230692,0.0294117647058824,-1.88950996033343,0.264705882352941,-0.62890421763219,0.7,0.524400512708041,0.9,1.2815515655446,0.673979189598884,-0.0831718632376763,3.08788966264035,1.82728391993911,-0.75715105283656,-1.26060574270124,-0.861390107507483,-1.23996563392576,-0.37857552641828,0.345565129013253,-0.284737742337367,-0.63030287135062,0,0
"164",1,1611917,"Female",30,1,"United Kingdom","United Kingdom","Bachelor's Degree","No",19,11,0,5,5,16,0.229166666666667,0,0.208333333333333,0.104166666666667,2,0,0,0,2,0.5,0,0,0,1,7,3,5,8,15,0.583333333333333,0.5,0.833333333333333,0.666666666666667,0.625,3,2,2,4,7,0.75,1,1,1,0.875,7,1,3,4,11,0.583333333333333,0.166666666666667,0.5,0.333333333333333,0.458333333333333,1,1,1,2,3,0.25,0.5,0.5,0.5,0.375,8,2,4,6,14,0.5,0.25,0.5,0.375,0.4375,125,0.976,1,0.5625,13,44.2857142857143,0.25,0.166666666666667,0.53125,-0.5,-0.5,-0.125,0.25,0.25,0.0833333333333339,0.576923076923077,0.194028142423926,0.653846153846154,0.395725295814487,0.5,0,0.382352941176471,-0.299306910465667,0.7,0.524400512708041,0.9,1.2815515655446,-0.330372370284114,-0.885826269730114,0.194028142423926,0.695032206280154,-0.555453899445999,0.501004063856228,-0.359214327565983,-0.838638430679544,-0.479424103113561,-0.0970140712119631,-0.0482091926744101,0.048804878537553,0,0
"166",2,1831020,"Female",34,0,"South Africa","South Africa","High School Degree or equivalent","No",22,5,11,5,16,21,0.104166666666667,0.458333333333333,0.208333333333333,0.333333333333333,1,0,0,0,1,0.25,0,0,0,0,1,1,1,2,3,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.125,0,1,1,2,2,0,0.5,0.5,0.5,0.25,1,2,2,4,5,0.0833333333333334,0.333333333333333,0.333333333333333,0.333333333333333,0.208333333333333,1,0,1,1,2,0.25,0,0.5,0.25,0.25,2,2,3,5,7,0.125,0.25,0.375,0.3125,0.21875,73,0.972602739726027,1,0.1875,11,22.5,-0.125,0.21875,0.53125,-0.25,-0.25,0.229166666666667,0.5,0.5,0.0833333333333337,0.115384615384615,-1.19837970230692,0.192307692307692,-0.869423773288886,0.147058823529412,-1.04913139796397,0.323529411764706,-0.457851931012495,0.1,-1.2815515655446,0.5,0,0.0831718632376763,-0.869423773288886,-0.149248304342953,-0.411571842276391,-0.952595636526562,-0.262323537933438,1.23996563392576,0.434711886644443,-0.80525374728132,1.12375555013545,0.66363785215069,-0.460117697984757,0,0
"167",1,1320643,"Female",30,0,"United Kingdom","United Kingdom","High School Degree or equivalent","No",24,12,3,6,9,21,0.25,0.125,0.25,0.1875,2,0,0,0,2,0.5,0,0,0,1,8,5,6,11,19,0.666666666666667,0.833333333333333,1,0.916666666666667,0.791666666666667,3,2,2,4,7,0.75,1,1,1,0.875,4,4,3,7,11,0.333333333333333,0.666666666666667,0.5,0.583333333333333,0.458333333333333,2,0,1,1,3,0.5,0,0.5,0.25,0.375,6,4,4,8,14,0.375,0.5,0.5,0.5,0.4375,61,0.885245901639344,1,0.625,7,12.5,0.375,0.21875,0.59375,-0.5,-0.5,-0.0625,0.25,0.25,0.25,0.653846153846154,0.395725295814487,0.884615384615385,1.19837970230692,0.382352941176471,-0.299306910465667,0.5,0,0.7,0.524400512708041,0.9,1.2815515655446,-0.128675216893553,-0.0831718632376763,0.695032206280154,1.19837970230692,0.045503353655877,0.50334749602677,-0.460062904261264,-1.23996563392576,-0.779902729664499,-0.0482091926744101,-0.599189851153462,-0.550980658479052,0,0
"168",2,1655357,"Female",38,0,"United Kingdom","United Kingdom","High School Degree or equivalent","No",21,7,0,7,7,14,0.145833333333333,0,0.291666666666667,0.145833333333333,1,0,1,1,2,0.25,0,0.5,0.25,5,9,4,5,9,18,0.75,0.666666666666667,0.833333333333333,0.75,0.75,2,2,1,3,5,0.5,1,0.5,0.75,0.625,1,1,1,2,3,0.0833333333333334,0.166666666666667,0.166666666666667,0.166666666666667,0.125,2,0,1,1,3,0.5,0,0.5,0.25,0.375,3,1,2,3,6,0.1875,0.125,0.25,0.1875,0.1875,42,0.928571428571429,1,0.453125,14,17.1428571428571,0.3125,0.145833333333333,0.734375,0,-0.25,0,0.25,0.5,0,0.730769230769231,0.615141104595973,0.730769230769231,0.615141104595973,0.205882352941176,-0.82079208833238,0.205882352941176,-0.82079208833238,0.5,0,0.7,0.524400512708041,0.615141104595973,0.0907405918879327,1.43593319292835,1.43593319292835,-0.524400512708041,0,-0.307570552297987,-0.569770808652007,-0.26220025635402,0.102825491868204,0.102825491868204,0,0.5,-0.5
"171",2,1462756,"Female",44,0,"United Kingdom","United Kingdom","Bachelor's Degree","No",25,17,1,6,7,24,0.354166666666667,0.0416666666666667,0.25,0.145833333333333,0,0,0,0,0,0,0,0,0,1,8,3,4,7,15,0.666666666666667,0.5,0.666666666666667,0.583333333333333,0.625,1,1,1,2,3,0.25,0.5,0.5,0.5,0.375,0,1,0,1,1,0,0.166666666666667,0,0.0833333333333333,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.125,0,0.0625,0.03125,119,0.957983193277311,1,0.296875,9,36.4285714285714,0.25,0.25,0.796875,0,0,-0.208333333333333,0.25,0.25,-0.0833333333333339,0.653846153846154,0.395725295814487,0.576923076923077,0.194028142423926,0.0294117647058824,-1.88950996033343,0.0882352941176471,-1.35170223993066,0.3,-0.524400512708041,0.5,0,0.920125808522528,0.194028142423926,2.28523525614792,1.54573038235459,-0.726097666098602,-0.73950487379333,0.0643376084467767,-0.0970140712119631,-0.16135167965874,0.746892332259471,0.578837048753368,-0.168055283506104,0,0
"172",1,1455254,"Male",36,0,"United Kingdom","United Kingdom","Bachelor's Degree","No",18,7,1,6,7,14,0.145833333333333,0.0416666666666667,0.25,0.145833333333333,1,0,1,1,2,0.25,0,0.5,0.25,2,5,3,6,9,14,0.416666666666667,0.5,1,0.75,0.583333333333333,3,2,2,4,7,0.75,1,1,1,0.875,2,2,1,3,5,0.166666666666667,0.333333333333333,0.166666666666667,0.25,0.208333333333333,0,1,0,1,1,0,0.5,0,0.25,0.125,2,3,1,4,6,0.125,0.375,0.125,0.25,0.1875,94,0.978723404255319,1,0.421875,11,15.3571428571429,0.625,0.145833333333333,0.640625,0,-0.25,0,0.25,0.25,0.333333333333333,0.423076923076923,-0.194028142423926,0.730769230769231,0.615141104595973,0.147058823529412,-1.04913139796397,0.264705882352941,-0.62890421763219,0.7,0.524400512708041,0.9,1.2815515655446,-0.718428655131967,-0.666410460948627,0.855103255540045,1.24404532222816,0.0520181941833395,0.388942066688119,-0.165186185142057,-0.948346335070287,-0.78316014992823,0.621579770193949,0.00688155651810834,-0.61469821367584,0.5,0
"173",1,1689967,"Male",36,0,"South Africa","South Africa","High School Degree or equivalent","No",16,4,0,6,6,10,0.0833333333333333,0,0.25,0.125,0,0,0,0,0,0,0,0,0,6,6,4,2,6,12,0.5,0.666666666666667,0.333333333333333,0.5,0.5,1,1,1,2,3,0.25,0.5,0.5,0.5,0.375,1,1,1,2,3,0.0833333333333334,0.166666666666667,0.166666666666667,0.166666666666667,0.125,0,0,1,1,1,0,0,0.5,0.25,0.125,1,1,2,3,4,0.0625,0.125,0.25,0.1875,0.125,33,0.818181818181818,1,0.296875,7,49.2857142857143,0.1875,0.104166666666667,0.703125,0,0,0.0416666666666667,0.25,0.25,0,0.5,0,0.5,0,0.0882352941176471,-1.35170223993066,0.205882352941176,-0.82079208833238,0.3,-0.524400512708041,0.5,0,0.524400512708041,0,1.35170223993066,0.82079208833238,-0.524400512708041,-0.530910151598281,0.26220025635402,0,-0.26220025635402,0.675851119965331,0.41039604416619,-0.26545507579914,0,0
"174",2,1202617,"Male",32,0,"Australia","Australia","High School Degree or equivalent","Yes",15,4,5,3,8,12,0.0833333333333333,0.208333333333333,0.125,0.166666666666667,0,1,1,2,2,0,0.5,0.5,0.5,1,10,5,3,8,18,0.833333333333333,0.833333333333333,0.5,0.666666666666667,0.75,4,1,2,3,7,1,0.5,1,0.75,0.875,2,2,1,3,5,0.166666666666667,0.333333333333333,0.166666666666667,0.25,0.208333333333333,2,1,1,2,4,0.5,0.5,0.5,0.5,0.5,4,3,2,5,9,0.25,0.375,0.25,0.3125,0.28125,109,0.981651376146789,1,0.53125,2,4.64285714285714,0.75,0.125,0.65625,0.5,0.5,0.0833333333333333,-0.25,-0.5,-0.166666666666666,0.807692307692308,0.869423773288886,0.653846153846154,0.395725295814487,0.264705882352941,-0.62890421763219,0.323529411764706,-0.457851931012495,0.9,1.2815515655446,0.7,0.524400512708041,-0.412127792255715,-0.128675216893553,1.49832799092108,0.853577226826982,0.283452575362161,-0.644750764094094,-1.07548766941674,-0.460062904261264,0.61542476515548,-0.120259777828348,0.0310633175990038,0.151323095427352,0,0.5
"175",2,1393800,"Female",20,0,"United Kingdom","United Kingdom","High School Degree or equivalent","DATA EXPIRED",24,9,1,9,10,19,0.1875,0.0416666666666667,0.375,0.208333333333333,0,0,1,1,1,0,0,0.5,0.25,4,8,2,5,7,15,0.666666666666667,0.333333333333333,0.833333333333333,0.583333333333333,0.625,2,1,2,3,5,0.5,0.5,1,0.75,0.625,0,1,0,1,1,0,0.166666666666667,0,0.0833333333333333,0.0416666666666667,0,1,0,1,1,0,0.5,0,0.25,0.125,0,2,0,2,2,0,0.25,0,0.125,0.0625,72,0.944444444444444,1,0.34375,5,38.5714285714286,0.5,0.197916666666667,0.75,0.25,0,0.0208333333333333,0.25,0,-0.0833333333333339,0.653846153846154,0.395725295814487,0.576923076923077,0.194028142423926,0.0294117647058824,-1.88950996033343,0.147058823529412,-1.04913139796397,0.5,0,0.7,0.524400512708041,0.395725295814487,-0.330372370284114,2.28523525614792,1.2431595403879,-0.726097666098602,-1.04207571576002,-0.197862647907244,-0.359214327565983,-0.16135167965874,0.746892332259471,0.427551627770022,-0.319340704489449,0.5,0.5
"176",1,1538917,"Female",40,1,"United Kingdom","United Kingdom","Bachelor's Degree","No",40,19,10,8,18,37,0.395833333333333,0.416666666666667,0.333333333333333,0.375,0,0,0,0,0,0,0,0,0,3,9,5,2,7,16,0.75,0.833333333333333,0.333333333333333,0.583333333333333,0.666666666666667,3,2,2,4,7,0.75,1,1,1,0.875,3,3,3,6,9,0.25,0.5,0.5,0.5,0.375,0,0,1,1,1,0,0,0.5,0.25,0.125,3,3,4,7,10,0.1875,0.375,0.5,0.4375,0.3125,60,0.516666666666667,1,0.515625,12,15.3571428571429,0.5625,0.385416666666667,0.609375,0,0,-0.0208333333333333,0.25,0.25,-0.166666666666667,0.730769230769231,0.615141104595973,0.576923076923077,0.194028142423926,0.205882352941176,-0.82079208833238,0.441176470588235,-0.147987109725839,0.7,0.524400512708041,0.9,1.2815515655446,0.0907405918879327,-1.08752342312067,1.43593319292835,0.342015252149765,-1.17826401500861,-1.09391794077859,-0.569770808652007,-0.737789853984264,-0.168019045332257,0.102825491868204,-0.0230205163490437,-0.125846008217247,0,0
"177",2,1276428,"Female",25,1,"United Kingdom","United Kingdom","High School Degree or equivalent","No",10,6,0,1,1,7,0.125,0,0.0416666666666667,0.0208333333333333,1,0,0,0,1,0.25,0,0,0,2,10,5,5,10,20,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,3,2,1,3,6,0.75,1,0.5,0.75,0.75,6,5,5,10,16,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,2,1,2,3,5,0.5,0.5,1,0.75,0.625,8,6,7,13,21,0.5,0.75,0.875,0.8125,0.65625,57,0.789473684210526,1,0.734375,11,51.4285714285714,0.25,0.0729166666666667,0.515625,-0.25,-0.25,-0.104166666666667,0,0.25,0,0.807692307692308,0.869423773288886,0.807692307692308,0.869423773288886,0.5,0,0.794117647058823,0.82079208833238,0.7,0.524400512708041,0.7,0.524400512708041,0.345023260580845,0.345023260580845,0.869423773288886,0.0486316849565056,0,-0.82079208833238,-0.696912142998463,-0.696912142998463,0,-0.434711886644443,-0.845107930810633,-0.41039604416619,0,-0.5
"178",2,1258133,"Female",22,1,"United Kingdom","United Kingdom","Doctorate","Yes",20,6,4,7,11,17,0.125,0.166666666666667,0.291666666666667,0.229166666666667,0,0,1,1,1,0,0,0.5,0.25,2,7,5,3,8,15,0.583333333333333,0.833333333333333,0.5,0.666666666666667,0.625,3,1,1,2,5,0.75,0.5,0.5,0.5,0.625,3,2,5,7,10,0.25,0.333333333333333,0.833333333333333,0.583333333333333,0.416666666666667,1,2,2,4,5,0.25,1,1,1,0.625,4,4,7,11,15,0.25,0.5,0.875,0.6875,0.46875,80,0.95,1,0.546875,7,19.6428571428571,0.5,0.177083333333333,0.546875,0.25,0,0.104166666666667,-0.25,-0.25,0.0833333333333339,0.576923076923077,0.194028142423926,0.653846153846154,0.395725295814487,0.264705882352941,-0.62890421763219,0.676470588235294,0.457851931012495,0.7,0.524400512708041,0.5,0,-0.330372370284114,0.395725295814487,0.822932360056116,-0.0621266351980078,0.726097666098602,-0.885058995254124,-0.359214327565983,-0.197862647907244,0.16135167965874,0.217438037604132,-0.426788613413491,-0.644226651017623,0.5,0
"179",1,1297674,"Male",30,0,"Poland","DATA EXPIRED","Bachelor's Degree","No",57,7,0,1,1,8,0.145833333333333,0,0.0416666666666667,0.0208333333333333,1,0,0,0,1,0.25,0,0,0,48,6,3,4,7,13,0.5,0.5,0.666666666666667,0.583333333333333,0.541666666666667,1,1,1,2,3,0.25,0.5,0.5,0.5,0.375,6,4,3,7,13,0.5,0.666666666666667,0.5,0.583333333333333,0.541666666666667,3,2,0,2,5,0.75,1,0,0.5,0.625,9,6,3,9,18,0.5625,0.75,0.375,0.5625,0.5625,124,0.903225806451613,1,0.53125,9,33.5714285714286,-0.3125,0.0833333333333333,0.5,-0.25,-0.25,-0.125,0.25,0.25,0.083333333333333,0.5,0,0.576923076923077,0.194028142423926,0.558823529411765,0.147987109725839,0.558823529411765,0.147987109725839,0.3,-0.524400512708041,0.5,0,0.524400512708041,0.194028142423926,-0.147987109725839,0.0460410326980873,-0.330372370284114,0.194028142423926,0.26220025635402,-0.0970140712119631,-0.359214327565983,-0.0739935548629194,-0.171007626074883,-0.0970140712119631,0,0
"180",2,1623401,"Male",23,0,"South Africa","South Africa","High School Degree or equivalent","No",27,9,6,7,13,22,0.1875,0.25,0.291666666666667,0.270833333333333,1,1,0,1,2,0.25,0.5,0,0.25,3,9,2,3,5,14,0.75,0.333333333333333,0.5,0.416666666666667,0.583333333333333,2,1,1,2,4,0.5,0.5,0.5,0.5,0.5,1,2,1,3,4,0.0833333333333334,0.333333333333333,0.166666666666667,0.25,0.166666666666667,0,1,1,2,2,0,0.5,0.5,0.5,0.25,1,3,2,5,6,0.0625,0.375,0.25,0.3125,0.1875,63,0.873015873015873,1,0.375,15,42.1428571428571,0.4375,0.229166666666667,0.6875,0,0.25,0.0833333333333333,0,0,-0.333333333333333,0.730769230769231,0.615141104595973,0.423076923076923,-0.194028142423926,0.0882352941176471,-1.35170223993066,0.323529411764706,-0.457851931012495,0.5,0,0.5,0,0.615141104595973,-0.194028142423926,1.96684334452663,0.263823788588569,-0.8091692470199,-1.70301955593807,-0.307570552297987,0.0970140712119631,0.40458462350995,0.368280567667344,0.325940036718211,-0.0423405309491334,-0.5,0
"181",1,1196903,"Female",39,0,"United Kingdom","United Kingdom","Bachelor's Degree","No",34,14,8,7,15,29,0.291666666666667,0.333333333333333,0.291666666666667,0.3125,0,0,2,2,2,0,0,1,0.5,3,9,5,3,8,17,0.75,0.833333333333333,0.5,0.666666666666667,0.708333333333333,0,2,2,4,4,0,1,1,1,0.5,1,1,2,3,4,0.0833333333333334,0.166666666666667,0.333333333333333,0.25,0.166666666666667,0,1,0,1,1,0,0.5,0,0.25,0.125,1,2,2,4,5,0.0625,0.25,0.25,0.25,0.15625,72,0.986111111111111,1,0.40625,6,24.2857142857143,-0.0625,0.302083333333333,0.75,0.5,0,0.0208333333333333,1,1,-0.083333333333333,0.730769230769231,0.615141104595973,0.653846153846154,0.395725295814487,0.0882352941176471,-1.35170223993066,0.264705882352941,-0.62890421763219,0.1,-1.2815515655446,0.9,1.2815515655446,1.89669267014057,-0.885826269730114,1.96684334452663,1.02462951344668,-2.78251893987069,-0.942213831079957,0.333205230474314,-0.838638430679544,-1.17184366115386,0.368280567667344,0.116589460908851,-0.251691106758493,1,0
"182",1,1341015,"Female",21,0,"South Africa","South Africa","Bachelor's Degree","Yes",71,35,23,12,35,70,0.729166666666667,0.958333333333333,0.5,0.729166666666667,0,0,0,0,0,0,0,0,0,1,12,6,4,10,22,1,1,0.666666666666667,0.833333333333333,0.916666666666667,3,2,0,2,5,0.75,1,0,0.5,0.625,6,1,6,7,13,0.5,0.166666666666667,1,0.583333333333333,0.541666666666667,2,1,1,2,4,0.5,0.5,0.5,0.5,0.5,8,2,7,9,17,0.5,0.25,0.875,0.5625,0.53125,64,0.9375,1,0.6875,9,30.7142857142857,0.25,0.729166666666667,0.625,0,0,0,-0.25,0.25,-0.166666666666667,0.961538461538462,1.76882503851871,0.807692307692308,0.869423773288886,0.5,0,0.558823529411765,0.147987109725839,0.7,0.524400512708041,0.5,0,1.24442452581067,0.869423773288886,1.76882503851871,0.721436663563047,-0.375000752521779,-1.04738837495566,-1.14661277561337,-0.434711886644443,0.71190088896893,-0.884412519259353,-0.508705441507362,0.375707077751991,0,-1
"183",2,1918568,"Male",41,0,"United Kingdom","United Kingdom","Bachelor's Degree","No",12,8,0,0,0,8,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,1,5,12,0.583333333333333,0.666666666666667,0.166666666666667,0.416666666666667,0.5,3,1,2,3,6,0.75,0.5,1,0.75,0.75,1,0,1,1,2,0.0833333333333334,0,0.166666666666667,0.0833333333333333,0.0833333333333333,0,0,1,1,1,0,0,0.5,0.25,0.125,1,0,2,2,3,0.0625,0,0.25,0.125,0.09375,72,0.916666666666667,1,0.328125,7,3.57142857142857,0.6875,0.0833333333333333,0.671875,0,0,-0.166666666666667,0,-0.25,-0.166666666666666,0.576923076923077,0.194028142423926,0.423076923076923,-0.194028142423926,0.0882352941176471,-1.35170223993066,0.147058823529412,-1.04913139796397,0.7,0.524400512708041,0.7,0.524400512708041,-0.330372370284114,-0.718428655131967,1.54573038235459,0.855103255540045,-0.388056284847852,-0.690627126814543,-0.359214327565983,-0.165186185142057,0.194028142423926,0.578837048753368,0.621579770193949,0.0427427214405811,0,0.5
"184",2,1722752,"Male",27,0,"South Africa","South Africa","Bachelor's Degree","No",5,0,5,0,5,5,0,0.208333333333333,0,0.104166666666667,0,0,0,0,0,0,0,0,0,0,8,5,6,11,19,0.666666666666667,0.833333333333333,1,0.916666666666667,0.791666666666667,2,1,0,1,3,0.5,0.5,0,0.25,0.375,6,3,4,7,13,0.5,0.5,0.666666666666667,0.583333333333333,0.541666666666667,2,2,1,3,5,0.5,1,0.5,0.75,0.625,8,5,5,10,18,0.5,0.625,0.625,0.625,0.5625,47,0.893617021276596,1,0.625,14,54.6428571428571,0,0.0520833333333333,0.59375,0,0,0.104166666666667,-0.25,0,0.25,0.653846153846154,0.395725295814487,0.884615384615385,1.19837970230692,0.5,0,0.617647058823529,0.299306910465667,0.5,0,0.3,-0.524400512708041,0.395725295814487,1.72278021501497,0.395725295814487,0.899072791841257,1.32705491920048,0.50334749602677,-0.197862647907244,-0.336989594799442,-0.139126946892198,-0.197862647907244,-0.748843306386296,-0.550980658479052,0,-0.5
"185",1,1370758,"Male",39,0,"United Kingdom","United Kingdom","High School Degree or equivalent","DATA EXPIRED",14,10,2,0,2,12,0.208333333333333,0.0833333333333333,0,0.0416666666666667,1,0,0,0,1,0.25,0,0,0,1,8,4,2,6,14,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.583333333333333,3,1,1,2,5,0.75,0.5,0.5,0.5,0.625,2,0,1,1,3,0.166666666666667,0,0.166666666666667,0.0833333333333333,0.125,1,1,1,2,3,0.25,0.5,0.5,0.5,0.375,3,1,2,3,6,0.1875,0.125,0.25,0.1875,0.1875,87,0.96551724137931,1,0.390625,11,16.7857142857143,0.5625,0.125,0.671875,-0.25,-0.25,-0.166666666666667,-0.25,-0.25,-0.166666666666667,0.653846153846154,0.395725295814487,0.5,0,0.205882352941176,-0.82079208833238,0.205882352941176,-0.82079208833238,0.7,0.524400512708041,0.5,0,-0.128675216893553,0,1.21651738414687,0.82079208833238,0.128675216893553,-0.395725295814487,-0.460062904261264,0,0.460062904261264,0.212533396258947,0.41039604416619,0.197862647907244,0,0
"187",2,1374493,"Female",32,0,"Ireland","Ireland","Master's Degree","No",21,7,7,5,12,19,0.145833333333333,0.291666666666667,0.208333333333333,0.25,1,0,0,0,1,0.25,0,0,0,1,9,4,3,7,16,0.75,0.666666666666667,0.5,0.583333333333333,0.666666666666667,3,0,2,2,5,0.75,0,1,0.5,0.625,0,1,0,1,1,0,0.166666666666667,0,0.0833333333333333,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.125,0,0.0625,0.03125,85,0.976470588235294,1,0.34375,8,6.07142857142857,0.75,0.197916666666667,0.78125,-0.25,-0.25,0.104166666666667,-0.25,-0.75,-0.166666666666667,0.730769230769231,0.615141104595973,0.576923076923077,0.194028142423926,0.0294117647058824,-1.88950996033343,0.0882352941176471,-1.35170223993066,0.7,0.524400512708041,0.5,0,0.0907405918879327,0.194028142423926,2.5046510649294,1.54573038235459,0.103287550535993,-0.958920682574816,-0.569770808652007,-0.0970140712119631,0.472756737440044,0.637184427868728,0.578837048753368,-0.0583473791153608,0,1
"188",2,2096561,"Female",27,0,"South Africa","South Africa","Bachelor's Degree","No",13,8,0,0,0,8,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,3,4,10,0.5,0.166666666666667,0.5,0.333333333333333,0.416666666666667,2,0,0,0,2,0.5,0,0,0,0.25,1,2,0,2,3,0.0833333333333334,0.333333333333333,0,0.166666666666667,0.125,1,0,1,1,2,0.25,0,0.5,0.25,0.25,2,2,1,3,5,0.125,0.25,0.125,0.1875,0.15625,44,0.954545454545455,1,0.265625,13,32.8571428571429,0.375,0.0833333333333333,0.671875,0,0,-0.166666666666667,-0.5,-0.5,-0.166666666666667,0.5,0,0.346153846153846,-0.395725295814487,0.147058823529412,-1.04913139796397,0.205882352941176,-0.82079208833238,0.5,0,0.1,-1.2815515655446,0,0.885826269730114,1.04913139796397,0.425066792517893,0.885826269730114,-0.624064605446078,0,0.838638430679544,0.838638430679544,0.524565698981986,0.608258692073434,0.0836929930914483,0,0
"189",2,2324888,"Female",28,0,"Zimbabwe","Zimbabwe","Bachelor's Degree","Yes",5,0,3,0,3,3,0,0.125,0,0.0625,0,1,0,1,1,0,0.5,0,0.25,1,9,5,4,9,18,0.75,0.833333333333333,0.666666666666667,0.75,0.75,3,2,1,3,6,0.75,1,0.5,0.75,0.75,3,4,3,7,10,0.25,0.666666666666667,0.5,0.583333333333333,0.416666666666667,3,1,2,3,6,0.75,0.5,1,0.75,0.75,6,5,5,10,16,0.375,0.625,0.625,0.625,0.5,55,0.963636363636364,1,0.625,15,11.0714285714286,0.375,0.03125,0.5625,0.25,0.5,0.0625,0,0.25,0,0.730769230769231,0.615141104595973,0.730769230769231,0.615141104595973,0.382352941176471,-0.299306910465667,0.617647058823529,0.299306910465667,0.7,0.524400512708041,0.7,0.524400512708041,0.0907405918879327,0.0907405918879327,0.91444801506164,0.315834194130306,0,-0.598613820931334,-0.569770808652007,-0.569770808652007,0,-0.157917097065153,-0.45722400753082,-0.299306910465667,-0.5,-0.5
